"location","start_date","end_date","lineage","total_lineage_count","Study ID"
"United States","2020-03-10","2022-02-02","b.1.1.464",634,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.1.519",15578,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.1.7",235500,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.116",85,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.134",180,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.137",158,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.139",1259,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.2",109606,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.206",988,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.234",7367,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.240",4057,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.243",13769,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.268",94,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.289",286,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.305",426,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.311",3256,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.320",675,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.366",170,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.369",3597,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.371",701,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.384",331,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.396",1270,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.400",2334,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.421",145,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.425",299,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.426",924,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.427",20804,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.429",44936,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.436",961,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.503",373,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.509",995,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.515",64,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.516",495,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.526",42086,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.541",220,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.561",2146,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.564",1225,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.574",410,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.576",682,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.582",1886,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.595",3646,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.595.4",136,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.617.2",43625,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.621",4743,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","b.1.637",14860,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.1",82392,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.1.1",322438,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.1.1.18",51188,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.1.15",110965,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.1.20",27774,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.2",1042,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.2.10",431,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.2.12.1",47,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.2.3",399,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.2.9",39,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.4.1",5,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.5.1",2,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.5.2",2,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.5.2.1",4,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.5.5",6,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","ba.5.6",1,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","bf.10",1,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","bq.1.1",1,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","other",378942,"71402_Salvatore 2023"
"United States","2020-03-10","2022-02-02","p.1",19999,"71402_Salvatore 2023"
"United States","2020-02-01","2021-09-30","a",648,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","a.1",2507,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","a.3",378,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.100",33275,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.103",127491,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.119",17224,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.14",12611,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.2",3452,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.25",77954,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.25.1",37302,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.26",28207,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.3",85531,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.39",22681,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.44",139464,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.47",29104,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ay.75",16844,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b",2031,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1",40967,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1",9262,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1.222",4051,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1.291",1232,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1.304",355,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1.434",2569,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1.464",634,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1.519",15578,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.1.7",235464,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.116",85,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.134",180,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.137",158,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.139",1258,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.2",109579,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.206",988,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.234",7364,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.240",4053,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.243",13765,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.268",94,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.289",286,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.305",426,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.311",3256,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.320",680,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.366",170,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.369",3597,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.371",708,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.384",331,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.396",1270,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.400",2334,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.421",145,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.425",299,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.426",924,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.427",20803,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.429",44930,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.436",961,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.503",373,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.509",994,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.515",64,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.516",495,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.526",42075,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.541",220,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.561",2146,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.564",1225,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.574",410,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.576",682,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.582",1886,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.595",3646,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.595.4",136,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.617.2",32291,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.621",4722,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","b.1.637",14860,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.1",4,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.1.1",20,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.1.1.18",6,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.1.15",3,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.2",1,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.2.12.1",1,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.2.3",1,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","ba.2.9",1,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","other",235169,"71512_Nolan 2023"
"United States","2020-02-01","2021-09-30","p.1",19986,"71512_Nolan 2023"
"United Kingdom","2020-01-17","2022-02-28","ad.2",4392,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.120",26498,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.39",8273,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.4",721531,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.4.2",78702,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.4.2.1",17277,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.4.2.2",28242,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.43",35029,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.5",43038,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.6",24758,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.9",11883,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ay.98",39860,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b",1550,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1",8233,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1",14373,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.1",1618,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.10",475,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.115",117,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.125",98,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.142",123,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.149",63,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.15",66,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.171",238,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.198",468,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.200",118,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.208",80,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.217",292,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.220",232,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.227",241,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.237",177,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.253",382,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.255",329,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.257",81,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.269",183,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.279",881,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.289",490,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.29",116,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.299",82,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.300",95,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.301",851,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.307",2164,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.311",2746,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.363",167,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.365",179,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.369",2225,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.37",4922,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.372",1253,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.4",344,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.406",89,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.408",18,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.44",308,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.51",574,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.55",78,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.59",155,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.7",266476,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.70",144,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.74",227,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.1.83",326,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.120",131,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.142",343,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.160",2133,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.165",70,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.177",45418,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.177.11",575,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.177.15",1518,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.177.4",4619,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.177.57",3469,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.177.65",1520,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.177.7",5913,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.222",541,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.223",240,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.235",400,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.252",147,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.258",2297,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.282",69,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.36",427,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.36.17",1924,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.367",288,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.389",683,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.391",796,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.532",166,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.610",287,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.617.2",16429,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.91",60,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.1.93",952,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.23",306,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.29",192,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.3",552,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.3.1",606,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.33",281,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.39",326,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.4",57,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.40",2135,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.55",85,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","b.61",110,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ba.1",171164,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ba.1.1",172658,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ba.1.15",24120,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ba.1.15.1",35872,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ba.1.17.2",135807,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ba.2",78415,"71628_Turtle 2023"
"United Kingdom","2020-01-17","2022-02-28","ba.2.10",7310,"71628_Turtle 2023"
